Maven missing transitive dependency
Question,WUP,RES,JCN,LIN,LCH,PATH,LESK,HSO
"Eclipse, ant and custom tasks",0.8491160050287694,0.31920514469648864,0.0012033523741346644,0.42803396853087977,0.5343757649413645,0.26081929344928517
Eclipse Plug-in Development with JavaFX 2 and JRE 1.6,0.5794826719714822,0.17922027405219218,9.125629889410687E-4,0.2340501673448533,0.41006589979466224,0.22764186680574924
Eclipse using Android XML-RPC help,0.6175563516719883,0.22073124198606567,6.204097985901596E-4,0.2263076467040632,0.3867476630043751,0.17248952696287084
Catalina.policy with Maven Tomcat Plugin,0.5893330796121393,0.3587835506855369,0.28890394609549924,0.35322666036551026,0.4475007229112206,0.3558702560360987
How can I get an Eclipse installation that includes source code of its plugins?,0.8140406627913781,0.27559119488926537,0.0014764291025337489,0.3043171063437691,0.623633770237571,0.4026600130115163
Eclipse: how to show the information about a PHP function?,0.6328155843997955,0.2068545537085998,0.0010671785965071672,0.2683144973691693,0.4943041838746499,0.33997907323746673
Add new activity in eclipse android,0.7735340407365204,0.2789830964677032,0.0011776471417902195,0.2993033980239297,0.5472242580683803,0.29375557074306097
How to prevent restart my web application( not only restart the tomcat server)?,0.7216548474349178,0.15463571553276634,9.728719970040328E-4,0.20339075246690425,0.5213824698645749,0.3168872622871448
Add to language syntax in Netbeans/Eclipse,0.6121974518204149,0.2709294373684202,9.856861751865622E-4,0.14488161076753203,0.44816971485486307,0.2397072223209494
SWT image button on Mac not working,0.7740853428889626,0.19460684022068778,0.001258526906695892,0.30431251024270084,0.5346129566011036,0.3448981167887709
CUDA 7.5 issues with nsight eclipse edition indexer,0.6704568313515662,0.22584634261070516,8.940495601222239E-4,0.26958147477390976,0.47956290423419895,0.30809625809110736
Maven2: is there a way to make the build fail in case of unknown profile parameter?,0.7742173516289349,0.3765415725081003,0.0028906406819838976,0.5474362219161759,0.6032305235239176,0.43791370206668506
maven compile groovy,0.6164345284587999,0.37462503206917913,0.33381061610478674,0.40697291882205067,0.5409832428613902,0.4403669724770643
SuiteCloud IDE Validator Ignore List,0.4058397249567139,0.10678197216028182,6.844142326266658E-4,0.04249965496441138,0.35938356165190083,0.2465592711871961
Is there Scala plugin for Eclipse Helios (3.6)?,0.3670756317669506,0.11664730233832733,4.045303045597624E-4,0.15133227558477474,0.28568467917394297,0.12979355014832594
What is pure OSGi equvalent for Eclipse Platform.getBundle(),0.330723997128573,0.11664730233832733,4.045303045597624E-4,0.15133227558477474,0.2148944390712639,0.10084319918492064
How to deploy a REST (Jersey) serivce on Tomcat in Eclipse,0.6568224324496791,0.22830122234964362,7.766368962631107E-4,0.20913186927497454,0.45151711319398763,0.27315025363038603
How to set up Eclipse TPTP,0.6865766948485176,0.29124885817773355,9.690019382232251E-4,0.3394265491733316,0.47729331989215223,0.3082409040491279
Tint2 Compilation,0.5427261293936042,0.15815825791224328,6.258324615546918E-4,0.15407202557355978,0.31953012350192045,0.12132237877323535
Create Batch File From Eclipse Project,0.6937886609790807,0.23371017090529703,0.0010547341258395375,0.32548264348431966,0.5054662562988199,0.3147212559309911
